hotstar_id,title,description,genre,year,age_rating,running_time,seasons,episodes,type
-0.12251190095617218,683,2822,6,0.5262513923013568,2,0.4493821056434993,-0.18783905337062762,-0.22436726890040196,0
-0.12253564835680326,1734,1512,26,-1.316908215715448,2,0.8387656408484107,-0.18783905337062762,-0.22436726890040196,0
-0.12240908560016715,5499,4004,26,-0.9817882869851198,4,-0.45106731951785833,-0.18783905337062762,-0.22436726890040196,0
-0.12226707705871386,2164,4705,11,-1.40068819789803,2,1.0577938794011734,-0.18783905337062762,-0.22436726890040196,0
-0.12261592155302126,5145,4801,0,-0.060208482976717416,3,1.301158588904243,-0.18783905337062762,-0.22436726890040196,0
-0.12255260069267555,1307,4286,6,-0.22776844734188148,3,0.4980550475441132,-0.18783905337062762,-0.22436726890040196,0
0.4175994964197975,1809,3487,0,0.5262513923013568,4,0.9361115246496385,-0.18783905337062762,-0.22436726890040196,0
-0.12268669828258855,422,1487,18,-0.5628883760722095,3,0.5710644603950341,-0.18783905337062762,-0.22436726890040196,0
0.4176189423574161,957,1859,11,0.6938113566665208,5,0.08433504138889485,-0.18783905337062762,-0.22436726890040196,0
-0.1226865008724503,6399,6644,26,-0.8142283226199557,3,0.3033632799416575,-0.18783905337062762,-0.22436726890040196,0
0.4177655993881249,4322,2645,11,0.8613713210316849,5,0.3033632799416575,-0.18783905337062762,-0.22436726890040196,0
-0.12231971491357789,497,1532,11,-0.3953284117070455,3,0.7657562279974898,-0.18783905337062762,-0.22436726890040196,0
0.4175563986696147,5838,2654,3,-0.6466683582547916,2,0.2546903380410436,-0.18783905337062762,-0.22436726890040196,0
-0.12254995955282587,6288,6582,11,0.023571499205864613,5,0.9604479955999455,-0.18783905337062762,-0.22436726890040196,0
-0.12255963264960026,3994,1314,26,-0.14398846515929944,3,0.7900926989477968,-0.18783905337062762,-0.22436726890040196,0
0.41770051430454364,6045,2377,0,0.8613713210316849,4,0.20601739614042966,-0.18783905337062762,-0.22436726890040196,0
-0.12254224808942528,386,4434,11,-0.22776844734188148,5,0.035662099488280925,-0.18783905337062762,-0.22436726890040196,0
-0.12268358543640852,6366,2916,11,-0.3953284117070455,2,0.18168092519012272,-0.18783905337062762,-0.22436726890040196,0
-0.12264327428617729,4082,4809,26,-1.316908215715448,3,1.0091209375005594,-0.18783905337062762,-0.22436726890040196,0
0.41755642776163504,3703,728,17,0.19113146357102867,5,0.4737185765938063,-0.18783905337062762,-0.22436726890040196,0
0.4175777148085431,4226,6612,12,-1.40068819789803,5,0.05999857043858789,-0.18783905337062762,-0.22436726890040196,0
-0.12262091499051832,3119,4454,20,0.10735148138844663,2,0.05999857043858789,-0.18783905337062762,-0.22436726890040196,0
